234	dark chocolate health benefits	clueweb12-1900wb-67-20601
234	dark chocolate health benefits	clueweb12-1910wb-98-06017
235	ham radio	clueweb12-0008wb-58-10361
235	ham radio	clueweb12-0103wb-12-23874
235	ham radio	clueweb12-0103wb-12-23876
235	ham radio	clueweb12-0109wb-12-17917
235	ham radio	clueweb12-0206wb-75-31718
235	ham radio	clueweb12-0207wb-56-24008
235	ham radio	clueweb12-0500tw-31-21398
235	ham radio	clueweb12-0716wb-81-16039
235	ham radio	clueweb12-1103wb-96-17730
235	ham radio	clueweb12-1200tw-85-15588
235	ham radio	clueweb12-1204wb-74-11105
235	ham radio	clueweb12-1312wb-68-05711
235	ham radio	clueweb12-1800tw-02-20298
236	symptoms of mad cow disease in humans	clueweb12-0007wb-65-13293
236	symptoms of mad cow disease in humans	clueweb12-0206wb-02-32059
236	symptoms of mad cow disease in humans	clueweb12-0206wb-78-07896
236	symptoms of mad cow disease in humans	clueweb12-0208wb-61-31468
236	symptoms of mad cow disease in humans	clueweb12-0300wb-82-01039
236	symptoms of mad cow disease in humans	clueweb12-0301wb-20-31595
236	symptoms of mad cow disease in humans	clueweb12-0502wb-26-04952
236	symptoms of mad cow disease in humans	clueweb12-0903wb-08-26716
236	symptoms of mad cow disease in humans	clueweb12-0914wb-69-26405
236	symptoms of mad cow disease in humans	clueweb12-1012wb-72-11187
236	symptoms of mad cow disease in humans	clueweb12-1012wb-75-28845
236	symptoms of mad cow disease in humans	clueweb12-1013wb-03-04747
236	symptoms of mad cow disease in humans	clueweb12-1208wb-98-04020
236	symptoms of mad cow disease in humans	clueweb12-1900tw-58-09883
237	lump in throat	clueweb12-0002wb-32-01996
237	lump in throat	clueweb12-0002wb-84-15449
237	lump in throat	clueweb12-0004wb-41-12707
237	lump in throat	clueweb12-0009wb-82-26543
237	lump in throat	clueweb12-0010wb-53-06565
237	lump in throat	clueweb12-0010wb-73-01608
237	lump in throat	clueweb12-0107wb-54-03111
237	lump in throat	clueweb12-0201wb-31-09623
237	lump in throat	clueweb12-0210wb-74-19625
237	lump in throat	clueweb12-0302wb-93-32289
237	lump in throat	clueweb12-0309wb-73-14181
237	lump in throat	clueweb12-0705wb-43-11195
237	lump in throat	clueweb12-0909wb-36-11985
237	lump in throat	clueweb12-0919wb-83-11674
237	lump in throat	clueweb12-1100wb-41-18849
237	lump in throat	clueweb12-1401wb-56-10309
237	lump in throat	clueweb12-1700tw-15-14243
238	george bush sr bio	clueweb12-0005wb-28-18655
238	george bush sr bio	clueweb12-0005wb-95-38110
238	george bush sr bio	clueweb12-0007wb-12-03065
238	george bush sr bio	clueweb12-0009wb-15-07963
238	george bush sr bio	clueweb12-0011wb-14-14986
238	george bush sr bio	clueweb12-0105wb-95-19536
238	george bush sr bio	clueweb12-0106wb-11-16250
238	george bush sr bio	clueweb12-0207wb-96-10519
238	george bush sr bio	clueweb12-0306wb-55-20036
238	george bush sr bio	clueweb12-0715wb-83-10656
238	george bush sr bio	clueweb12-0716wb-33-17267
238	george bush sr bio	clueweb12-0802wb-65-09865
238	george bush sr bio	clueweb12-0812wb-94-19722
238	george bush sr bio	clueweb12-1406wb-28-22014
238	george bush sr bio	clueweb12-1411wb-81-26936
238	george bush sr bio	clueweb12-1504wb-73-19446
238	george bush sr bio	clueweb12-1716wb-12-01898
239	frank lloyd wright biography	clueweb12-0001wb-06-27591
239	frank lloyd wright biography	clueweb12-0010wb-01-02828
239	frank lloyd wright biography	clueweb12-0101wb-84-21151
239	frank lloyd wright biography	clueweb12-0102wb-64-07634
239	frank lloyd wright biography	clueweb12-0104wb-32-23220
239	frank lloyd wright biography	clueweb12-0107wb-37-33652
239	frank lloyd wright biography	clueweb12-0606wb-46-12388
239	frank lloyd wright biography	clueweb12-0802wb-63-08224
239	frank lloyd wright biography	clueweb12-0903wb-22-05022
239	frank lloyd wright biography	clueweb12-1006wb-18-10292
239	frank lloyd wright biography	clueweb12-1006wb-80-16687
239	frank lloyd wright biography	clueweb12-1006wb-83-24920
239	frank lloyd wright biography	clueweb12-1400tw-37-22357
239	frank lloyd wright biography	clueweb12-1505wb-11-31041
239	frank lloyd wright biography	clueweb12-1601wb-27-18878
239	frank lloyd wright biography	clueweb12-1607wb-97-30361
239	frank lloyd wright biography	clueweb12-1614wb-90-09526
239	frank lloyd wright biography	clueweb12-1715wb-20-03126
239	frank lloyd wright biography	clueweb12-1803wb-95-22214
239	frank lloyd wright biography	clueweb12-1805wb-01-17520
240	presidential middle names	clueweb12-0005wb-84-24435
240	presidential middle names	clueweb12-0102wb-16-09445
240	presidential middle names	clueweb12-0102wb-16-09446
240	presidential middle names	clueweb12-0104wb-49-10809
240	presidential middle names	clueweb12-0204wb-62-20202
240	presidential middle names	clueweb12-0206wb-27-17039
240	presidential middle names	clueweb12-0300tw-38-12553
240	presidential middle names	clueweb12-0603wb-11-27181
240	presidential middle names	clueweb12-0800wb-07-00809
240	presidential middle names	clueweb12-0800wb-26-14565
240	presidential middle names	clueweb12-1016wb-91-19825
240	presidential middle names	clueweb12-1018wb-84-23726
240	presidential middle names	clueweb12-1018wb-84-23727
240	presidential middle names	clueweb12-1018wb-84-23728
240	presidential middle names	clueweb12-1018wb-84-23729
240	presidential middle names	clueweb12-1018wb-84-23731
240	presidential middle names	clueweb12-1018wb-84-23738
240	presidential middle names	clueweb12-1021wb-20-01919
240	presidential middle names	clueweb12-1100wb-06-09799
240	presidential middle names	clueweb12-1900tw-30-07130
241	what is a wiki 	clueweb12-0000wb-16-21425
241	what is a wiki 	clueweb12-0000wb-70-34900
241	what is a wiki 	clueweb12-0001wb-56-32653
241	what is a wiki 	clueweb12-0002wb-24-29177
241	what is a wiki 	clueweb12-0007wb-69-05819
241	what is a wiki 	clueweb12-0108wb-90-27764
241	what is a wiki 	clueweb12-0110wb-30-10838
241	what is a wiki 	clueweb12-0405wb-02-10824
241	what is a wiki 	clueweb12-0902wb-69-03939
241	what is a wiki 	clueweb12-0902wb-89-05066
241	what is a wiki 	clueweb12-0903wb-17-15154
241	what is a wiki 	clueweb12-1200wb-32-21980
241	what is a wiki 	clueweb12-1212wb-49-26035
242	cannellini beans	clueweb12-0200wb-98-08424
242	cannellini beans	clueweb12-0204wb-80-02067
242	cannellini beans	clueweb12-0301wb-27-06004
242	cannellini beans	clueweb12-0610wb-74-10920
242	cannellini beans	clueweb12-0610wb-87-28217
242	cannellini beans	clueweb12-0808wb-78-14129
242	cannellini beans	clueweb12-0810wb-87-27075
242	cannellini beans	clueweb12-0910wb-29-18214
242	cannellini beans	clueweb12-0916wb-34-07401
242	cannellini beans	clueweb12-1400wb-84-07121
242	cannellini beans	clueweb12-1511wb-61-16898
242	cannellini beans	clueweb12-1700tw-33-16558
242	cannellini beans	clueweb12-1901wb-08-10063
242	cannellini beans	clueweb12-1908wb-91-28585
243	afghanistan flag 	clueweb12-0101wb-14-20813
243	afghanistan flag 	clueweb12-0112wb-20-15660
243	afghanistan flag 	clueweb12-0205wb-31-22765
243	afghanistan flag 	clueweb12-0206wb-77-03013
243	afghanistan flag 	clueweb12-0300wb-50-05318
243	afghanistan flag 	clueweb12-0300wb-63-02268
243	afghanistan flag 	clueweb12-0401wb-05-29199
243	afghanistan flag 	clueweb12-0401wb-05-29200
243	afghanistan flag 	clueweb12-0401wb-15-30396
243	afghanistan flag 	clueweb12-0401wb-15-30397
243	afghanistan flag 	clueweb12-0401wb-30-17363
243	afghanistan flag 	clueweb12-0406wb-08-04572
243	afghanistan flag 	clueweb12-0609wb-87-16396
243	afghanistan flag 	clueweb12-0914wb-92-07230
243	afghanistan flag 	clueweb12-1107wb-75-21249
243	afghanistan flag 	clueweb12-1700tw-41-00936
244	old town scottsdale	clueweb12-0000wb-29-26198
244	old town scottsdale	clueweb12-0001wb-56-28038
244	old town scottsdale	clueweb12-0006wb-74-23129
244	old town scottsdale	clueweb12-0105wb-89-30940
244	old town scottsdale	clueweb12-0207wb-68-03341
244	old town scottsdale	clueweb12-0208wb-29-18650
244	old town scottsdale	clueweb12-0208wb-90-25402
244	old town scottsdale	clueweb12-0304wb-90-20556
244	old town scottsdale	clueweb12-0309wb-64-26216
244	old town scottsdale	clueweb12-0400wb-38-28893
244	old town scottsdale	clueweb12-0400wb-69-24224
244	old town scottsdale	clueweb12-0401wb-24-07369
244	old town scottsdale	clueweb12-1016wb-91-11845
244	old town scottsdale	clueweb12-1016wb-91-11846
244	old town scottsdale	clueweb12-1018wb-79-01214
244	old town scottsdale	clueweb12-1019wb-66-12577
244	old town scottsdale	clueweb12-1107wb-94-07277
244	old town scottsdale	clueweb12-1405wb-55-03633
244	old town scottsdale	clueweb12-1509wb-26-08799
245	roosevelt island	clueweb12-0103wb-90-19088
245	roosevelt island	clueweb12-0109wb-93-14385
245	roosevelt island	clueweb12-0204wb-55-24876
245	roosevelt island	clueweb12-0205wb-79-26149
245	roosevelt island	clueweb12-0210wb-61-10816
245	roosevelt island	clueweb12-0210wb-61-10823
245	roosevelt island	clueweb12-0301tw-47-16488
245	roosevelt island	clueweb12-0410wb-18-26790
245	roosevelt island	clueweb12-0606wb-11-28501
245	roosevelt island	clueweb12-0805wb-12-11942
245	roosevelt island	clueweb12-0811wb-68-09098
245	roosevelt island	clueweb12-1510wb-63-00022
245	roosevelt island	clueweb12-1600wb-98-31096
245	roosevelt island	clueweb12-1609wb-05-20218
245	roosevelt island	clueweb12-1703wb-71-07862
245	roosevelt island	clueweb12-1707wb-92-30370
245	roosevelt island	clueweb12-1715wb-83-32137
245	roosevelt island	clueweb12-1716wb-43-18869
246	civil war battles in South Carolina	clueweb12-0102wb-37-07417
246	civil war battles in South Carolina	clueweb12-0202wb-59-25458
246	civil war battles in South Carolina	clueweb12-0405wb-54-18649
246	civil war battles in South Carolina	clueweb12-0406wb-30-19254
246	civil war battles in South Carolina	clueweb12-0502wb-03-24408
246	civil war battles in South Carolina	clueweb12-0812wb-55-10918
246	civil war battles in South Carolina	clueweb12-0902wb-26-20379
246	civil war battles in South Carolina	clueweb12-0905wb-92-21038
246	civil war battles in South Carolina	clueweb12-0906wb-34-05374
246	civil war battles in South Carolina	clueweb12-1006wb-74-15824
246	civil war battles in South Carolina	clueweb12-1007wb-96-14962
246	civil war battles in South Carolina	clueweb12-1404wb-32-18077
246	civil war battles in South Carolina	clueweb12-1404wb-36-16602
246	civil war battles in South Carolina	clueweb12-1714wb-93-11944
247	rain man	clueweb12-0102wb-94-18314
247	rain man	clueweb12-0111wb-03-25785
247	rain man	clueweb12-0307wb-94-06996
247	rain man	clueweb12-0703wb-30-29285
247	rain man	clueweb12-0715wb-42-14804
247	rain man	clueweb12-1100tw-73-16950
247	rain man	clueweb12-1111wb-09-07499
247	rain man	clueweb12-1113wb-10-05440
247	rain man	clueweb12-1114wb-02-01666
247	rain man	clueweb12-1212wb-56-24086
247	rain man	clueweb12-1808wb-96-28214
247	rain man	clueweb12-1813wb-23-02694
247	rain man	clueweb12-1900wb-28-08378
248	eggs shelf life	clueweb12-0000wb-50-30911
248	eggs shelf life	clueweb12-0100tw-54-08881
248	eggs shelf life	clueweb12-0101wb-75-11233
248	eggs shelf life	clueweb12-0200wb-13-27901
248	eggs shelf life	clueweb12-0203wb-39-32828
248	eggs shelf life	clueweb12-0204wb-24-10302
248	eggs shelf life	clueweb12-0204wb-38-15240
248	eggs shelf life	clueweb12-0204wb-44-00051
248	eggs shelf life	clueweb12-0210wb-69-14908
248	eggs shelf life	clueweb12-0300wb-12-18715
248	eggs shelf life	clueweb12-0300wb-30-02083
248	eggs shelf life	clueweb12-0409wb-10-24508
248	eggs shelf life	clueweb12-0502wb-30-21982
248	eggs shelf life	clueweb12-0611wb-02-09175
248	eggs shelf life	clueweb12-0803wb-61-13558
248	eggs shelf life	clueweb12-0815wb-86-19774
248	eggs shelf life	clueweb12-0904wb-39-19527
248	eggs shelf life	clueweb12-1117wb-85-01345
248	eggs shelf life	clueweb12-1406wb-31-10834
248	eggs shelf life	clueweb12-1904wb-50-04486
249	occupational therapist	clueweb12-0504wb-74-28590
249	occupational therapist	clueweb12-0700wb-14-04947
249	occupational therapist	clueweb12-0703wb-08-18872
249	occupational therapist	clueweb12-0907wb-04-07741
249	occupational therapist	clueweb12-0907wb-04-07743
249	occupational therapist	clueweb12-0910wb-67-16158
249	occupational therapist	clueweb12-0911wb-49-06667
249	occupational therapist	clueweb12-0911wb-56-12810
249	occupational therapist	clueweb12-0911wb-87-24903
249	occupational therapist	clueweb12-0913wb-77-06084
249	occupational therapist	clueweb12-0916wb-62-26821
249	occupational therapist	clueweb12-0917wb-84-20462
249	occupational therapist	clueweb12-1503wb-28-14591
249	occupational therapist	clueweb12-1800tw-35-11124
249	occupational therapist	clueweb12-1803wb-06-12110
250	ford edge problems 	clueweb12-0001wb-38-31641
250	ford edge problems 	clueweb12-0407wb-67-03384
250	ford edge problems 	clueweb12-0412wb-17-24219
250	ford edge problems 	clueweb12-0815wb-63-08987
250	ford edge problems 	clueweb12-0815wb-63-08988
250	ford edge problems 	clueweb12-0815wb-87-20870
250	ford edge problems 	clueweb12-0815wb-87-20871
250	ford edge problems 	clueweb12-0815wb-87-20872
250	ford edge problems 	clueweb12-1007wb-89-11124
250	ford edge problems 	clueweb12-1009wb-69-09284
250	ford edge problems 	clueweb12-1010wb-36-03673
250	ford edge problems 	clueweb12-1010wb-49-00948
250	ford edge problems 	clueweb12-1010wb-86-30990
250	ford edge problems 	clueweb12-1906wb-06-11966
251	identifying spider bites	clueweb12-0000wb-01-01996
251	identifying spider bites	clueweb12-0009wb-34-16768
251	identifying spider bites	clueweb12-0009wb-84-05364
251	identifying spider bites	clueweb12-0012wb-33-31849
251	identifying spider bites	clueweb12-0013wb-19-06381
251	identifying spider bites	clueweb12-0100wb-80-33187
251	identifying spider bites	clueweb12-0109wb-06-13819
251	identifying spider bites	clueweb12-0109wb-20-20925
251	identifying spider bites	clueweb12-0206wb-59-32292
251	identifying spider bites	clueweb12-0207wb-62-25632
251	identifying spider bites	clueweb12-0400wb-52-10850
251	identifying spider bites	clueweb12-0405wb-80-35203
251	identifying spider bites	clueweb12-0505wb-68-14736
251	identifying spider bites	clueweb12-0909wb-35-31320
251	identifying spider bites	clueweb12-1000wb-04-21414
251	identifying spider bites	clueweb12-1612wb-98-14728
251	identifying spider bites	clueweb12-1910wb-01-02874
251	identifying spider bites	clueweb12-1911wb-72-01937
252	history of orcas island	clueweb12-0211wb-58-15716
252	history of orcas island	clueweb12-0211wb-66-14474
252	history of orcas island	clueweb12-0710wb-36-21812
252	history of orcas island	clueweb12-0818wb-53-25681
252	history of orcas island	clueweb12-0818wb-75-12921
252	history of orcas island	clueweb12-0818wb-81-06716
252	history of orcas island	clueweb12-0818wb-81-06719
252	history of orcas island	clueweb12-0818wb-81-06720
252	history of orcas island	clueweb12-0818wb-84-22473
252	history of orcas island	clueweb12-0818wb-84-22474
252	history of orcas island	clueweb12-0819wb-08-17816
252	history of orcas island	clueweb12-0900wb-33-02598
252	history of orcas island	clueweb12-1206wb-26-29737
252	history of orcas island	clueweb12-1206wb-40-25916
253	tooth abscess	clueweb12-0000wb-46-33759
253	tooth abscess	clueweb12-0112wb-55-02454
253	tooth abscess	clueweb12-0203wb-96-00908
253	tooth abscess	clueweb12-0304wb-36-00841
253	tooth abscess	clueweb12-0400wb-23-00497
253	tooth abscess	clueweb12-0403wb-94-28586
253	tooth abscess	clueweb12-0510wb-21-23749
253	tooth abscess	clueweb12-0510wb-93-01089
253	tooth abscess	clueweb12-0818wb-67-06435
253	tooth abscess	clueweb12-0905wb-66-04908
253	tooth abscess	clueweb12-0906wb-97-15202
253	tooth abscess	clueweb12-1200wb-04-05969
253	tooth abscess	clueweb12-1308wb-63-19206
253	tooth abscess	clueweb12-1807wb-02-15463
253	tooth abscess	clueweb12-1807wb-03-27776
253	tooth abscess	clueweb12-1807wb-03-27777
253	tooth abscess	clueweb12-1807wb-07-01825
254	barrett's esophagus	clueweb12-0001wb-60-12929
254	barrett's esophagus	clueweb12-0104wb-69-03363
254	barrett's esophagus	clueweb12-0201wb-28-25898
254	barrett's esophagus	clueweb12-0305wb-35-25606
254	barrett's esophagus	clueweb12-0305wb-42-06791
254	barrett's esophagus	clueweb12-0310wb-71-14085
254	barrett's esophagus	clueweb12-0406wb-79-22467
254	barrett's esophagus	clueweb12-0410wb-57-22051
254	barrett's esophagus	clueweb12-0410wb-57-22052
254	barrett's esophagus	clueweb12-0410wb-57-22053
254	barrett's esophagus	clueweb12-0410wb-57-22054
254	barrett's esophagus	clueweb12-0503wb-89-02816
254	barrett's esophagus	clueweb12-0601wb-66-00326
254	barrett's esophagus	clueweb12-0812wb-13-00914
254	barrett's esophagus	clueweb12-0909wb-34-11367
254	barrett's esophagus	clueweb12-0911wb-44-11159
254	barrett's esophagus	clueweb12-0918wb-19-04524
254	barrett's esophagus	clueweb12-1106wb-12-05749
254	barrett's esophagus	clueweb12-1307wb-55-11291
254	barrett's esophagus	clueweb12-1314wb-72-12410
255	teddy bears	clueweb12-0002wb-92-12637
255	teddy bears	clueweb12-0003wb-77-02217
255	teddy bears	clueweb12-0012wb-21-12319
255	teddy bears	clueweb12-0012wb-38-00083
255	teddy bears	clueweb12-0012wb-82-08258
255	teddy bears	clueweb12-0101wb-45-05938
255	teddy bears	clueweb12-0102wb-01-17137
255	teddy bears	clueweb12-0102wb-01-17138
255	teddy bears	clueweb12-0110wb-86-10689
255	teddy bears	clueweb12-0110wb-95-07868
255	teddy bears	clueweb12-0205wb-87-16382
255	teddy bears	clueweb12-0501wb-71-28245
255	teddy bears	clueweb12-0711wb-87-09681
255	teddy bears	clueweb12-1100wb-33-12519
255	teddy bears	clueweb12-1104wb-21-04734
255	teddy bears	clueweb12-1118wb-12-22946
255	teddy bears	clueweb12-1414wb-38-08413
255	teddy bears	clueweb12-1516wb-80-15938
255	teddy bears	clueweb12-1900wb-83-26878
256	patron saint of mental illness	clueweb12-0006wb-68-11974
256	patron saint of mental illness	clueweb12-0011wb-98-30583
256	patron saint of mental illness	clueweb12-0100wb-66-00383
256	patron saint of mental illness	clueweb12-0100wb-83-12566
256	patron saint of mental illness	clueweb12-0100wb-92-19973
256	patron saint of mental illness	clueweb12-0101wb-50-04295
256	patron saint of mental illness	clueweb12-0102wb-45-05583
256	patron saint of mental illness	clueweb12-0105wb-51-20667
256	patron saint of mental illness	clueweb12-0107wb-44-28502
256	patron saint of mental illness	clueweb12-0204wb-02-20187
256	patron saint of mental illness	clueweb12-0501wb-67-35431
256	patron saint of mental illness	clueweb12-0501wb-75-15329
256	patron saint of mental illness	clueweb12-0800tw-69-00786
256	patron saint of mental illness	clueweb12-1202wb-87-05723
256	patron saint of mental illness	clueweb12-1308wb-31-16096
256	patron saint of mental illness	clueweb12-1515wb-86-30780
256	patron saint of mental illness	clueweb12-1715wb-31-09703
257	holes by louis sachar	clueweb12-0000wb-97-21920
257	holes by louis sachar	clueweb12-0003wb-11-34741
257	holes by louis sachar	clueweb12-0100wb-53-19936
257	holes by louis sachar	clueweb12-0100wb-59-13913
257	holes by louis sachar	clueweb12-0207wb-77-11609
257	holes by louis sachar	clueweb12-0306wb-36-26442
257	holes by louis sachar	clueweb12-0308wb-70-17297
257	holes by louis sachar	clueweb12-0500wb-86-16726
257	holes by louis sachar	clueweb12-0506wb-50-32569
257	holes by louis sachar	clueweb12-0610wb-25-29142
257	holes by louis sachar	clueweb12-0815wb-67-16214
257	holes by louis sachar	clueweb12-0817wb-72-01125
257	holes by louis sachar	clueweb12-1100tw-63-01000
257	holes by louis sachar	clueweb12-1407wb-03-27976
257	holes by louis sachar	clueweb12-1407wb-08-08201
257	holes by louis sachar	clueweb12-1407wb-13-05186
257	holes by louis sachar	clueweb12-1412wb-88-20728
258	hip roof	clueweb12-0005wb-79-05629
258	hip roof	clueweb12-0007wb-44-02069
258	hip roof	clueweb12-0108wb-01-29633
258	hip roof	clueweb12-0111wb-63-32404
258	hip roof	clueweb12-0200wb-63-14725
258	hip roof	clueweb12-0200wb-78-12957
258	hip roof	clueweb12-0208wb-29-14861
258	hip roof	clueweb12-0208wb-29-14863
258	hip roof	clueweb12-0304wb-04-25969
258	hip roof	clueweb12-0309wb-85-00185
258	hip roof	clueweb12-0311wb-37-01962
258	hip roof	clueweb12-0407wb-59-19279
258	hip roof	clueweb12-0702wb-63-24231
258	hip roof	clueweb12-1314wb-18-16008
258	hip roof	clueweb12-1500wb-91-15129
258	hip roof	clueweb12-1505wb-54-04754
258	hip roof	clueweb12-1507wb-55-07386
258	hip roof	clueweb12-1700wb-63-03701
259	carpenter bee	clueweb12-0206wb-36-06413
259	carpenter bee	clueweb12-0312wb-20-01659
259	carpenter bee	clueweb12-0412wb-03-29213
259	carpenter bee	clueweb12-0500tw-18-17591
259	carpenter bee	clueweb12-0504wb-35-07324
259	carpenter bee	clueweb12-1503wb-13-17532
259	carpenter bee	clueweb12-1601wb-24-02892
259	carpenter bee	clueweb12-1601wb-42-00581
259	carpenter bee	clueweb12-1611wb-01-27014
259	carpenter bee	clueweb12-1700tw-67-18384
259	carpenter bee	clueweb12-1712wb-10-10034
259	carpenter bee	clueweb12-1715wb-10-04532
259	carpenter bee	clueweb12-1808wb-75-28671
259	carpenter bee	clueweb12-1808wb-79-06347
259	carpenter bee	clueweb12-1808wb-79-06348
259	carpenter bee	clueweb12-1808wb-79-06349
259	carpenter bee	clueweb12-1808wb-79-06350
259	carpenter bee	clueweb12-1808wb-79-06359
259	carpenter bee	clueweb12-1900tw-27-05485
259	carpenter bee	clueweb12-1911wb-86-13683
260	the american revolutionary	clueweb12-0001wb-82-19284
260	the american revolutionary	clueweb12-0007wb-13-04441
260	the american revolutionary	clueweb12-0009wb-02-11986
260	the american revolutionary	clueweb12-0009wb-18-31798
260	the american revolutionary	clueweb12-0009wb-31-32808
260	the american revolutionary	clueweb12-0009wb-44-22395
260	the american revolutionary	clueweb12-0009wb-73-29452
260	the american revolutionary	clueweb12-0009wb-82-21481
260	the american revolutionary	clueweb12-0009wb-98-18534
260	the american revolutionary	clueweb12-0013wb-80-21417
260	the american revolutionary	clueweb12-0111wb-31-00658
260	the american revolutionary	clueweb12-0202wb-90-05223
260	the american revolutionary	clueweb12-0311wb-03-30033
260	the american revolutionary	clueweb12-0400wb-35-20381
260	the american revolutionary	clueweb12-0408wb-47-02558
260	the american revolutionary	clueweb12-0507wb-10-01404
260	the american revolutionary	clueweb12-1300tw-33-13603
260	the american revolutionary	clueweb12-1311wb-53-11566
260	the american revolutionary	clueweb12-1312wb-71-11442
261	folk remedies sore throat	clueweb12-0108wb-83-27468
261	folk remedies sore throat	clueweb12-0200tw-94-13209
261	folk remedies sore throat	clueweb12-0200wb-06-04298
261	folk remedies sore throat	clueweb12-0206wb-16-32520
261	folk remedies sore throat	clueweb12-0210wb-38-13181
261	folk remedies sore throat	clueweb12-0509wb-35-28876
261	folk remedies sore throat	clueweb12-0609wb-19-17576
261	folk remedies sore throat	clueweb12-0611wb-52-12698
261	folk remedies sore throat	clueweb12-0913wb-21-00771
261	folk remedies sore throat	clueweb12-0913wb-21-00775
261	folk remedies sore throat	clueweb12-1009wb-71-21483
261	folk remedies sore throat	clueweb12-1010wb-34-00632
261	folk remedies sore throat	clueweb12-1010wb-75-11897
261	folk remedies sore throat	clueweb12-1108wb-49-20566
261	folk remedies sore throat	clueweb12-1316wb-34-07307
261	folk remedies sore throat	clueweb12-1400wb-06-21425
261	folk remedies sore throat	clueweb12-1601wb-41-19222
261	folk remedies sore throat	clueweb12-1602wb-06-09681
261	folk remedies sore throat	clueweb12-1901wb-76-07112
262	balding cure	clueweb12-0100wb-13-02875
262	balding cure	clueweb12-0104wb-77-24408
262	balding cure	clueweb12-0110wb-95-19824
262	balding cure	clueweb12-0202wb-04-31860
262	balding cure	clueweb12-0202wb-17-14367
262	balding cure	clueweb12-0501wb-78-30917
262	balding cure	clueweb12-0503wb-83-22992
262	balding cure	clueweb12-0600tw-12-11381
262	balding cure	clueweb12-0600tw-12-11385
262	balding cure	clueweb12-0918wb-20-22317
262	balding cure	clueweb12-1505wb-68-29230
262	balding cure	clueweb12-1907wb-78-25570
263	evidence for evolution	clueweb12-0003wb-51-39985
263	evidence for evolution	clueweb12-0007wb-42-13337
263	evidence for evolution	clueweb12-0106wb-09-30179
263	evidence for evolution	clueweb12-0109wb-63-30526
263	evidence for evolution	clueweb12-0201wb-73-23454
263	evidence for evolution	clueweb12-0311wb-09-16497
263	evidence for evolution	clueweb12-0804wb-35-24215
263	evidence for evolution	clueweb12-0804wb-35-24216
263	evidence for evolution	clueweb12-0807wb-82-29015
263	evidence for evolution	clueweb12-0815wb-56-03948
263	evidence for evolution	clueweb12-1012wb-73-24778
263	evidence for evolution	clueweb12-1012wb-82-19971
263	evidence for evolution	clueweb12-1510wb-36-00459
263	evidence for evolution	clueweb12-1600tw-04-00999
263	evidence for evolution	clueweb12-1601wb-44-14645
263	evidence for evolution	clueweb12-1602wb-08-21177
263	evidence for evolution	clueweb12-1801wb-67-21809
263	evidence for evolution	clueweb12-1903wb-94-09755
263	evidence for evolution	clueweb12-1906wb-22-20534
264	tribe formerly living in alabama	clueweb12-0004wb-09-09209
264	tribe formerly living in alabama	clueweb12-0012wb-11-10316
264	tribe formerly living in alabama	clueweb12-0013wb-22-32089
264	tribe formerly living in alabama	clueweb12-0105wb-92-12179
264	tribe formerly living in alabama	clueweb12-0204wb-41-24424
264	tribe formerly living in alabama	clueweb12-0300wb-05-25218
264	tribe formerly living in alabama	clueweb12-0301wb-83-06335
264	tribe formerly living in alabama	clueweb12-0806wb-42-15633
264	tribe formerly living in alabama	clueweb12-0814wb-23-19250
264	tribe formerly living in alabama	clueweb12-1118wb-64-09026
264	tribe formerly living in alabama	clueweb12-1201wb-86-14943
264	tribe formerly living in alabama	clueweb12-1302wb-14-29128
264	tribe formerly living in alabama	clueweb12-1310wb-74-11891
264	tribe formerly living in alabama	clueweb12-1311wb-24-11783
264	tribe formerly living in alabama	clueweb12-1505wb-34-14893
264	tribe formerly living in alabama	clueweb12-1803wb-34-09254
265	F5 tornado	clueweb12-0100tw-12-14489
265	F5 tornado	clueweb12-0100wb-29-06042
265	F5 tornado	clueweb12-0207wb-67-30378
265	F5 tornado	clueweb12-0210wb-37-11054
265	F5 tornado	clueweb12-0304wb-10-21917
265	F5 tornado	clueweb12-0600tw-08-12973
265	F5 tornado	clueweb12-0602wb-68-02683
265	F5 tornado	clueweb12-0604wb-41-06839
265	F5 tornado	clueweb12-0604wb-76-02655
265	F5 tornado	clueweb12-0612wb-68-26252
265	F5 tornado	clueweb12-0701wb-10-14283
265	F5 tornado	clueweb12-0712wb-12-24853
265	F5 tornado	clueweb12-1201tw-08-16574
265	F5 tornado	clueweb12-1300tw-52-04438
265	F5 tornado	clueweb12-1613wb-85-05643
265	F5 tornado	clueweb12-1614wb-69-12249
265	F5 tornado	clueweb12-1706wb-74-09561
265	F5 tornado	clueweb12-1903wb-94-09750
266	symptoms of heart attack	clueweb12-0003wb-56-28161
266	symptoms of heart attack	clueweb12-0010wb-10-06264
266	symptoms of heart attack	clueweb12-0107wb-46-00173
266	symptoms of heart attack	clueweb12-0109wb-05-06522
266	symptoms of heart attack	clueweb12-0111wb-06-19260
266	symptoms of heart attack	clueweb12-0111wb-70-04715
266	symptoms of heart attack	clueweb12-0112wb-14-08399
266	symptoms of heart attack	clueweb12-0112wb-30-28074
266	symptoms of heart attack	clueweb12-0200wb-77-10891
266	symptoms of heart attack	clueweb12-0300tw-85-09166
266	symptoms of heart attack	clueweb12-0400wb-39-31916
266	symptoms of heart attack	clueweb12-0505wb-49-06742
266	symptoms of heart attack	clueweb12-1210wb-86-13997
266	symptoms of heart attack	clueweb12-1401wb-58-13111
